CUSTNAME,GenderCode,CITY,CREDITCARD_TYPE,CUST_ID,ORDER_ID,ORDER_DATE,ORDER_TIME,AGE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,GENERATION,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,portfolio_6,portfolio_7,portfolio_8,portfolio_9,portfolio_10,portfolio_11,portfolio_12,portfolio_13,portfolio_14,portfolio_15,portfolio_16,portfolio_17,portfolio_18,portfolio_19,portfolio_20,portfolio_21,portfolio_22,portfolio_23,portfolio_24,portfolio_25,portfolio_26,portfolio_27,portfolio_28,portfolio_29
August Jones,Mr.,Los Angeles,Discover,13933,10992,2016-10-19 00:00:00.000,2016.10.19 1:33,20,Complete,Desktop,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
August Jones,Mr.,Los Angeles,Discover,13933,10993,2016-5-26 00:00:00.000,2016.5.26 16:27,20,Complete,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Lori Wafer,Mrs.,Los Angeles,VISA,13934,10994,2016-2-21 00:00:00.000,2016.2.21 9:32,19,Complete,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Lori Wafer,Mrs.,Los Angeles,VISA,13934,10995,2016-12-11 00:00:00.000,2016.12.11 5:04,19,Complete,Phone,Occasional,Gen_Z,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lori Wafer,Mrs.,Los Angeles,VISA,13934,10996,2016-11-12 00:00:00.000,2016.11.12 17:52,19,Complete,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Sylvia Sheller,Mrs.,Los Angeles,Diners Club,13935,10997,2016-1-7 00:00:00.000,2016-1-7 3:59:21.040,60,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Sylvia Sheller,Mrs.,Los Angeles,Diners Club,13935,10998,2016-2-17 00:00:00.000,2016.2.17 2:47,60,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Sylvia Sheller,Mrs.,Los Angeles,Diners Club,13935,10999,2016-2-8 00:00:00.000,2016.2.8 12:19,60,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jana Black,Mrs.,Los Angeles,Diners Club,13936,11000,2016-9-25 00:00:00.000,2016.9.25 22:25,76,Abandoned,Desktop,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
Jana Black,Mrs.,Los Angeles,Diners Club,13936,11001,2016-6-3 00:00:00.000,2016.6.3 12:53,76,Cancelled,Desktop,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
Jana Black,Mrs.,Los Angeles,Diners Club,13936,11002,2016-1-17 00:00:00.000,2016.1.17 2:58,76,Cancelled,Desktop,Occasional,Baby_Boomers,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
Jana Black,Mrs.,Los Angeles,Diners Club,13936,11003,2016-3-2 00:00:00.000,2016.3.2 11:44,76,In-Progress,Desktop,Occasional,Baby_Boomers,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
Lottie Sanborn,Mrs.,Los Angeles,Master Card,13937,11004,2016-7-28 00:00:00.000,2016.7.28 18:57,age-78,Complete,Phone,FirstTime,Gen_Z,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
Lottie Sanborn,Mrs.,Los Angeles,Master Card,13937,11005,2016-12-15 00:00:00.000,2016.12.15 23:36,age-78,Complete,Phone,FirstTime,Gen_Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Lottie Sanborn,Mrs.,Los Angeles,Master Card,13937,11006,2016-11-9 00:00:00.000,2016.11.9 12:27,age-78,Complete,Phone,FirstTime,Gen_Z,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lottie Sanborn,Mrs.,Los Angeles,Master Card,13937,11007,2016-5-26 00:00:00.000,2016.5.26 12:11,age-78,Complete,Phone,FirstTime,Gen_Z,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
Mary Edwards,Mrs.,Los Angeles,JCB,13938,11008,2016-8-24 00:00:00.000,2016.8.24 12:56,38,Cancelled,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary Edwards,Mrs.,Los Angeles,JCB,13938,11009,2016-12-6 00:00:00.000,2016.12.6 9:05,38,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mary Edwards,Mrs.,Los Angeles,JCB,13938,11010,2016-1-1 00:00:00.000,2016.1.1 4:33,38,Complete,Phone,Occasional,Gen_Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefanie Lambert,Mrs.,Los Angeles,Master Card,13939,11011,2016-12-5 00:00:00.000,2016-12-5 4:20:19.061,80,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Stefanie Lambert,Mrs.,Los Angeles,Master Card,13939,11012,2016-1-26 00:00:00.000,2016.1.26 6:52,80,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefanie Lambert,Mrs.,Los Angeles,Master Card,13939,11013,2016-1-5 00:00:00.000,2016.1.5 20:47,80,Cancelled,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
Jessica Regalado,Mrs.,Los Angeles,JCB,13940,11014,2016-10-14 00:00:00.000,2016.10.14 20:11,77,Complete,Desktop,FirstTime,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
Jessica Regalado,Mrs.,Los Angeles,JCB,13940,11015,2016-9-3 00:00:00.000,2016.9.3 10:52,77,Complete,Desktop,FirstTime,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
Pierre Olson,Mr.,Los Angeles,Discover,13941,11016,2016-7-26 00:00:00.000,2016.7.26 11:54,48,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Pierre Olson,Mr.,Los Angeles,Discover,13941,11017,2016-10-18 00:00:00.000,2016.10.18 0:40,48,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre Olson,Mr.,Los Angeles,Discover,13941,11018,2016-6-7 00:00:00.000,2016.6.7 15:59,48,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre Olson,Mr.,Los Angeles,Discover,13941,11019,2016-9-23 00:00:00.000,2016-9-23 21:53:20.003,48,Abandoned,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gregg Lambert,Mr.,Los Angeles,Master Card,13942,11020,2016-8-21 00:00:00.000,2016.8.21 13:05,20,Complete,Phone,Frequent,Gen_Z,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gregg Lambert,Mr.,Los Angeles,Master Card,13942,11021,2016-11-15 00:00:00.000,2016.11.15 17:43,20,Cancelled,Desktop,Frequent,Gen_Z,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
Gregg Lambert,Mr.,Los Angeles,Master Card,13942,11022,2016-12-23 00:00:00.000,2016.12.23 4:49,20,In-Progress,Desktop,Frequent,Gen_Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Madelaine Taylor,Mrs.,Los Angeles,Discover,13943,11023,2016-7-1 00:00:00.000,2016.7.1 19:06,age-77,Complete,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Madelaine Taylor,Mrs.,Los Angeles,Discover,13943,11024,2016-3-28 00:00:00.000,2016.3.28 13:29,age-77,In-Progress,Desktop,FirstTime,Gen_Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Madelaine Taylor,Mrs.,Los Angeles,Discover,13943,11025,2016-7-6 00:00:00.000,2016.7.6 5:53,age-77,Complete,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
Madelaine Taylor,Mrs.,Los Angeles,Discover,13943,11026,2016-11-13 00:00:00.000,2016.11.13 3:54,age-77,Complete,Desktop,FirstTime,Gen_Z,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn Buffington,Mr.,Los Angeles,Diners Club,13944,11027,2016-4-16 00:00:00.000,2016.4.16 2:52,59,Complete,Phone,Occasional,Baby_Boomers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn Buffington,Mr.,Los Angeles,Diners Club,13944,11028,2016-5-26 00:00:00.000,2016.5.26 2:02,59,Abandoned,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Glenn Buffington,Mr.,Los Angeles,Diners Club,13944,11029,2016-9-7 00:00:00.000,2016.9.7 3:13,59,Cancelled,Phone,Occasional,Baby_Boomers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn Buffington,Mr.,Los Angeles,Diners Club,13944,11030,2016-12-13 00:00:00.000,2016.12.13 9:11,59,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Glenn Buffington,Mr.,Los Angeles,Diners Club,13944,11031,2016-5-5 00:00:00.000,2016.5.5 20:37,59,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Anastasia Saville,Mrs.,Los Angeles,JCB,13945,11032,2016-4-19 00:00:00.000,2016.4.19 20:14,NA,Cancelled,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brendan Wightman,Mr.,Los Angeles,JCB,13946,11033,2016-3-3 00:00:00.000,2016.3.3 21:22,NA,Cancelled,Desktop,Occasional,Gen_Z,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Brendan Wightman,Mr.,Los Angeles,JCB,13946,11034,2016-4-21 00:00:00.000,2016.4.21 19:01,NA,Complete,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
Brendan Wightman,Mr.,Los Angeles,JCB,13946,11035,2016-9-23 00:00:00.000,2016.9.23 4:23,NA,Abandoned,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brendan Wightman,Mr.,Los Angeles,JCB,13946,11036,2016-1-25 00:00:00.000,2016-1-25 4:29:33.085,NA,Complete,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paula Rogers,Mrs.,Los Angeles,Master Card,13947,11037,2016-10-18 00:00:00.000,2016.10.18 12:57,21,Complete,Phone,Occasional,Gen_Z,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Paula Rogers,Mrs.,Los Angeles,Master Card,13947,11038,2016-2-19 00:00:00.000,2016.2.19 12:17,21,In-Progress,Phone,Occasional,Gen_Z,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Gilbert Robertson,Mr.,Los Angeles,VISA,13948,11039,2016-3-24 00:00:00.000,2016.3.24 2:58,35,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilbert Robertson,Mr.,Los Angeles,VISA,13948,11040,2016-3-15 00:00:00.000,2016.3.15 1:33,35,Complete,Phone,Occasional,Gen_Y,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilbert Robertson,Mr.,Los Angeles,VISA,13948,11041,2016-1-12 00:00:00.000,2016.1.12 5:46,35,In-Progress,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Gilbert Robertson,Mr.,Los Angeles,VISA,13948,11042,2016-6-6 00:00:00.000,2016.6.6 13:22,35,Abandoned,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Worsham,Miss.,Los Angeles,American Express,13949,11043,2016-9-13 00:00:00.000,2016.9.13 22:41,38,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Adrian Worsham,Miss.,Los Angeles,American Express,13949,11044,2016-11-1 00:00:00.000,2016.11.1 10:54,38,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wanda Groff,Mrs.,Los Angeles,American Express,13950,11045,2016-11-14 00:00:00.000,2016.11.14 19:21,75,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0
Wanda Groff,Mrs.,Los Angeles,American Express,13950,11046,2016-3-4 00:00:00.000,2016.3.4 4:21,75,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
Wanda Groff,Mrs.,Los Angeles,American Express,13950,11047,2016-1-17 00:00:00.000,2016.1.17 5:42,75,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
Meda Mayfield,Mrs.,Los Angeles,VISA,13951,11048,2016-12-21 00:00:00.000,2016-12-21 22:33:40.084,age-26,Complete,Phone,Frequent,Gen_Z,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
Meda Mayfield,Mrs.,Los Angeles,VISA,13951,11049,2016-4-1 00:00:00.000,2016.4.1 2:46,age-26,Complete,Phone,Frequent,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
Meda Mayfield,Mrs.,Los Angeles,VISA,13951,11050,2016-1-15 00:00:00.000,2016-1-15 20:31:51.078,age-26,Complete,Desktop,Frequent,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Meda Mayfield,Mrs.,Los Angeles,VISA,13951,11051,2016-12-26 00:00:00.000,2016.12.26 11:55,age-26,In-Progress,Phone,Frequent,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Meda Mayfield,Mrs.,Los Angeles,VISA,13951,11052,2016-11-6 00:00:00.000,2016.11.6 5:54,age-26,Complete,Desktop,Frequent,Gen_Z,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Wayne Barns,Mr.,Los Angeles,Discover,13952,11053,2016-10-6 00:00:00.000,2016.10.6 10:52,37,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pat Richards,Miss.,Los Angeles,Master Card,13953,11054,2016-1-5 00:00:00.000,2016.1.5 16:26,77,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
Pat Richards,Miss.,Los Angeles,Master Card,13953,11055,2016-6-27 00:00:00.000,2016.6.27 5:04,77,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
Pat Richards,Miss.,Los Angeles,Master Card,13953,11056,2016-2-1 00:00:00.000,2016.2.1 12:23,77,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Kurtis Ferris,Mr.,Los Angeles,Diners Club,13954,11057,2016-3-13 00:00:00.000,2016.3.13 11:15,38,Complete,Phone,Occasional,Gen_Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurtis Ferris,Mr.,Los Angeles,Diners Club,13954,11058,2016-5-15 00:00:00.000,2016.5.15 14:54,38,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Kurtis Ferris,Mr.,Los Angeles,Diners Club,13954,11059,2016-10-3 00:00:00.000,2016.10.3 12:49,38,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurtis Ferris,Mr.,Los Angeles,Diners Club,13954,11060,2016-11-3 00:00:00.000,2016.11.3 2:37,38,Complete,Phone,Occasional,Gen_Y,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kathlene Norris,Mrs.,Los Angeles,Diners Club,13955,11061,2016-9-18 00:00:00.000,2016.9.18 10:26,49,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kathlene Norris,Mrs.,Los Angeles,Diners Club,13955,11062,2016-5-6 00:00:00.000,2016.5.6 3:21,49,Abandoned,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Kathlene Norris,Mrs.,Los Angeles,Diners Club,13955,11063,2016-9-20 00:00:00.000,2016.9.20 12:00,49,Cancelled,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kathlene Norris,Mrs.,Los Angeles,Diners Club,13955,11064,2016-4-1 00:00:00.000,2016.4.1 12:40,49,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Kathlene Norris,Mrs.,Los Angeles,Diners Club,13955,11065,2016-4-27 00:00:00.000,2016.4.27 8:29,49,Cancelled,Phone,Occasional,Gen_X,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonnie Devito,Mrs.,Los Angeles,American Express,13956,11066,2016-12-23 00:00:00.000,2016.12.23 17:03,55,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Essie Gaddy,Mrs.,Los Angeles,Master Card,13957,11067,2016-11-12 00:00:00.000,2016.11.12 3:32,27,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
Essie Gaddy,Mrs.,Los Angeles,Master Card,13957,11068,2016-1-9 00:00:00.000,2016.1.9 4:14,27,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
Essie Gaddy,Mrs.,Los Angeles,Master Card,13957,11069,2016-6-6 00:00:00.000,2016.6.6 23:41,27,Complete,Phone,Occasional,Gen_Y,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Essie Gaddy,Mrs.,Los Angeles,Master Card,13957,11070,2016-10-23 00:00:00.000,2016-10-23 17:48:21.053,27,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Russell Fauver,Mr.,Los Angeles,Discover,13958,11071,2016-8-14 00:00:00.000,2016.8.14 11:16,33,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Fauver,Mr.,Los Angeles,Discover,13958,11072,2016-3-17 00:00:00.000,2016-3-17 3:8:58.094,33,Cancelled,Phone,Occasional,Gen_Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Fauver,Mr.,Los Angeles,Discover,13958,11073,2016-4-26 00:00:00.000,2016-4-26 8:58:8.016,33,In-Progress,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jim English,Mr.,Los Angeles,VISA,13959,11074,2016-9-20 00:00:00.000,2016.9.20 3:08,44,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Jim English,Mr.,Los Angeles,VISA,13959,11075,2016-5-12 00:00:00.000,2016.5.12 19:56,44,In-Progress,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Patty Campos,Mrs.,Los Angeles,American Express,13960,11076,2016-8-16 00:00:00.000,2016.8.16 10:01,64,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmanuel Prater,Mr.,Los Angeles,Master Card,13961,11077,2016-10-25 00:00:00.000,2016.10.25 17:12,73,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Emmanuel Prater,Mr.,Los Angeles,Master Card,13961,11078,2016-3-16 00:00:00.000,2016.3.16 16:24,73,Cancelled,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
Meaghan French,Mrs.,Los Angeles,Master Card,13962,11079,2016-9-15 00:00:00.000,2016.9.15 19:18,63,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Meaghan French,Mrs.,Los Angeles,Master Card,13962,11080,2016-5-9 00:00:00.000,2016.5.9 16:45,63,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Meaghan French,Mrs.,Los Angeles,Master Card,13962,11081,2016-7-17 00:00:00.000,2016.7.17 20:44,63,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Meaghan French,Mrs.,Los Angeles,Master Card,13962,11082,2016-4-13 00:00:00.000,2016.4.13 12:35,63,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Meaghan French,Mrs.,Los Angeles,Master Card,13962,11083,2016-5-9 00:00:00.000,2016-5-9 21:55:22.062,63,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Kristin Diggs,Mrs.,Los Angeles,Discover,13963,11084,2016-10-10 00:00:00.000,2016.10.10 18:51,34,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristin Diggs,Mrs.,Los Angeles,Discover,13963,11085,2016-2-11 00:00:00.000,2016.2.11 2:00,34,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristin Diggs,Mrs.,Los Angeles,Discover,13963,11086,2016-4-4 00:00:00.000,2016.4.4 17:55,34,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Kristin Diggs,Mrs.,Los Angeles,Discover,13963,11087,2016-6-25 00:00:00.000,2016.6.25 10:14,34,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Edith Green,Mrs.,Los Angeles,JCB,13964,11088,2016-4-6 00:00:00.000,2016.4.6 18:47,NA,Complete,Phone,FirstTime,Gen_Z,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
